X..	X.logFC.	X.logCPM.	X.LR.	X.PValue.	X.FDR.	Mouse	Human	Drosophila	Aplysia clifornica	Saccoglossus kowalevskii	Cluster
PladumEVm024181	1.67106378576295	6.60217972558428	77.1780080456845	1.56223435826117e-18	8.52857910051357e-16	sp|P01101|FOS_MOUSE Proto-oncogene c-Fos OS=Mus musculus OX=10090 GN=Fos PE=1 SV=1	NP_005243.1 proto-oncogene c-Fos [Homo sapiens]	gi|78707298|ref|NP_001027578.1| kayak, isoform B [Drosophila melanogaster]	XP_005102859.2 fos-related antigen 2 [Aplysia californica]	XP_002741340.2 PREDICTED: fos-related antigen 2-like [Saccoglossus kowalevskii]	8
PladumEVm074405	-3.35016776380945	1.61870319291848	76.7008574868245	1.9891698086591e-18	1.06922467607293e-15	.	.	.	.	.	2
PladumEVm020024	2.06014716274292	3.57657308607016	76.2966417734752	2.44098650129289e-18	1.29220647528291e-15	tr|B9EJA5|B9EJA5_MOUSE D17H6S56E-3 protein OS=Mus musculus OX=10090 GN=Vwa7 PE=1 SV=1	.	.	XP_005106397.1 uncharacterized protein LOC101845642 [Aplysia californica]	XP_002733462.1 PREDICTED: uncharacterized protein LOC100378011 [Saccoglossus kowalevskii]	4
PladumEVm096958	6.22732589865712	-0.288553010512164	75.9539926977201	2.90351415680132e-18	1.5141176287236e-15	sp|E9Q6E9|SIMC1_MOUSE SUMO-interacting motif-containing protein 1 OS=Mus musculus OX=10090 GN=Simc1 PE=1 SV=1	.	.	.	XP_006817480.1 PREDICTED: muscle M-line assembly protein unc-89-like [Saccoglossus kowalevskii]	0
PladumEVm015749	1.54451014042955	2.61868731693996	75.9168020930938	2.95871752287021e-18	1.5202151695818e-15	sp|Q5NBU5|FBX39_MOUSE F-box only protein 39 OS=Mus musculus OX=10090 GN=Fbxo39 PE=3 SV=2	XP_005266393.1 F-box/LRR-repeat protein 3 isoform X1 [Homo sapiens]	.	XP_012937482.1 uncharacterized protein LOC101862345 [Aplysia californica]	XP_006825405.1 PREDICTED: F-box/LRR-repeat protein 21-like [Saccoglossus kowalevskii]	8
PladumEVm030571	1.8654158000757	6.64653135908978	75.799819125471	3.13929843282808e-18	1.58962243397942e-15	sp|P54843|MAF_MOUSE Transcription factor Maf OS=Mus musculus OX=10090 GN=Maf PE=1 SV=2	NP_005351.2 transcription factor Maf isoform a [Homo sapiens]	gi|281365209|ref|NP_609969.2| traffic jam, isoform B [Drosophila melanogaster]	XP_005093284.1 uncharacterized protein LOC101850941 [Aplysia californica]	NP_001164706.1 maf-like transcription factor [Saccoglossus kowalevskii]	8
PladumEVm014633	1.96815210882038	3.10751440551058	75.692340995708	3.31490932568961e-18	1.6545659561467e-15	tr|Q8K154|Q8K154_MOUSE UDP-glucuronosyltransferase OS=Mus musculus OX=10090 GN=Ugt2b34 PE=1 SV=1	NP_061949.3 UDP-glucuronosyltransferase 1A8 precursor [Homo sapiens]	gi|21357689|ref|NP_652629.1| Ugt36Ba, isoform A [Drosophila melanogaster]	XP_005110284.1 UDP-glucuronosyltransferase 1-6-like [Aplysia californica]	XP_002737090.2 PREDICTED: 2-hydroxyacylsphingosine 1-beta-galactosyltransferase-like, partial [Saccoglossus kowalevskii]	3
PladumEVm019309	1.8521440744644	3.75135549620092	74.8758182462694	5.01272311891273e-18	2.46675398664355e-15	.	.	.	XP_005106397.1 uncharacterized protein LOC101845642 [Aplysia californica]	XP_002733462.1 PREDICTED: uncharacterized protein LOC100378011 [Saccoglossus kowalevskii]	4
PladumEVm027508	1.44278260742871	4.83738295586808	74.4444332718477	6.23693032497475e-18	3.02655706422629e-15	sp|P13516|ACOD1_MOUSE Acyl-CoA desaturase 1 OS=Mus musculus OX=10090 GN=Scd1 PE=1 SV=2	NP_005054.3 acyl-CoA desaturase [Homo sapiens]	gi|24646297|ref|NP_652731.1| desaturase 1, isoform A [Drosophila melanogaster]	XP_035829320.1 acyl-CoA desaturase [Aplysia californica]	XP_002739828.1 PREDICTED: stearoyl-CoA desaturase 5-like [Saccoglossus kowalevskii]	0
PladumEVm058575	-1.56305435608235	3.21074433217159	74.0416486727687	7.64861397815085e-18	3.66075238058374e-15	.	.	.	.	.	0
PladumEVm021990	-2.08730341731082	6.52732409394301	72.5413105409116	1.63571859744975e-17	7.72302325355361e-15	.	.	.	.	.	0
PladumEVm041437	-3.29305871879583	8.11606693491341	72.3896798667579	1.76635255667455e-17	8.22861226368693e-15	.	.	.	.	.	0
PladumEVm070914	3.39566633206882	2.54112273159591	72.0637068693498	2.08360853533538e-17	9.57884192316881e-15	tr|A2ARA0|A2ARA0_MOUSE Tissue factor pathway inhibitor OS=Mus musculus OX=10090 GN=Tfpi PE=1 SV=1	XP_024308826.1 tissue factor pathway inhibitor isoform X1 [Homo sapiens]	gi|24651930|ref|NP_610430.1| uncharacterized protein Dmel_CG13748 [Drosophila melanogaster]	XP_012946540.1 papilin [Aplysia californica]	XP_002734929.1 PREDICTED: uncharacterized protein LOC100329048, partial [Saccoglossus kowalevskii]	0
PladumEVm025050	1.5473505425276	4.10313626545993	71.193935486742	3.23781794954207e-17	1.46917040700066e-14	tr|Q9D3F6|Q9D3F6_MOUSE MS4A4C protein OS=Mus musculus OX=10090 GN=Ms4a4c PE=2 SV=1	.	.	.	XP_006825658.1 PREDICTED: uncharacterized protein LOC102806397 [Saccoglossus kowalevskii]	2
PladumEVm015186	1.7491791609235	4.7185274913243	70.8187973554009	3.91588217199955e-17	1.75406419496785e-14	sp|Q64459|CP3AB_MOUSE Cytochrome P450 3A11 OS=Mus musculus OX=10090 GN=Cyp3a11 PE=1 SV=1	NP_001243426.2 CYP3A7-CYP3A51P protein [Homo sapiens]	gi|17647305|ref|NP_523628.1| cytochrome P450-6a2 [Drosophila melanogaster]	XP_005112054.1 cytochrome P450 3A41 isoform X1 [Aplysia californica]	XP_006824666.1 PREDICTED: cytochrome P450 3A8-like [Saccoglossus kowalevskii]	0
PladumEVm019133	2.24932377150556	6.73817480453108	70.4271728003311	4.77575504793379e-17	2.11215323569315e-14	.	.	.	.	.	8
PladumEVm059792	1.42910504011475	4.82538353408743	70.2927609670793	5.112496186248e-17	2.23281880314149e-14	sp|Q9CQU0|TXD12_MOUSE Thioredoxin domain-containing protein 12 OS=Mus musculus OX=10090 GN=Txndc12 PE=1 SV=1	NP_056997.1 thioredoxin domain-containing protein 12 precursor [Homo sapiens]	.	XP_005101514.1 thioredoxin domain-containing protein 12 isoform X2 [Aplysia californica]	XP_002739467.1 PREDICTED: thioredoxin domain-containing protein 12-like [Saccoglossus kowalevskii]	0
PladumEVm045849	3.4792877957479	3.76372524896223	70.260668005515	5.19635028161181e-17	2.24142324060784e-14	sp|Q9JHF7|HPGDS_MOUSE Hematopoietic prostaglandin D synthase OS=Mus musculus OX=10090 GN=Hpgds PE=1 SV=3	NP_055300.1 hematopoietic prostaglandin D synthase [Homo sapiens]	gi|442623993|ref|NP_001261040.1| glutathione S transferase S1, isoform D [Drosophila melanogaster]	XP_035824165.1 probable glutathione S-transferase 7 [Aplysia californica]	XP_002731499.2 PREDICTED: hematopoietic prostaglandin D synthase-like [Saccoglossus kowalevskii]	2
PladumEVm032632	-1.54949776976226	4.72031687855003	70.1404804606723	5.5227918356019e-17	2.35318077980603e-14	tr|A0A5F8MQ58|A0A5F8MQ58_MOUSE Periaxin (Fragment) OS=Mus musculus OX=10090 GN=Prx PE=1 SV=1	XP_011525473.1 periaxin isoform X1 [Homo sapiens]	.	XP_012945935.1 uncharacterized protein LOC101855161 [Aplysia californica]	XP_006824771.1 PREDICTED: uncharacterized protein LOC102802731 [Saccoglossus kowalevskii]	3
PladumEVm100167	2.56336321564672	2.64723172830431	69.3278516106694	8.33837501864245e-17	3.51005403344998e-14	sp|Q61335|BAP31_MOUSE B-cell receptor-associated protein 31 OS=Mus musculus OX=10090 GN=Bcap31 PE=1 SV=4	NP_005736.3 B-cell receptor-associated protein 31 isoform b [Homo sapiens]	gi|19923024|ref|NP_612062.1| uncharacterized protein Dmel_CG13887, isoform B [Drosophila melanogaster]	XP_005090968.1 B-cell receptor-associated protein 31 isoform X1 [Aplysia californica]	XP_006825105.1 PREDICTED: B-cell receptor-associated protein 31-like [Saccoglossus kowalevskii]	1
PladumEVm086471	-2.79268350491971	4.04674747730067	68.9297859560367	1.02032113274054e-16	4.24392857819305e-14	.	.	.	.	.	2
PladumEVm059175	-2.19412539162706	5.43106095420888	68.4698583638833	1.28831809171001e-16	5.29559362426541e-14	.	.	.	.	.	2
PladumEVm045829	3.81923634606164	7.38974480992952	67.745384871951	1.8603174331675e-16	7.55786404621388e-14	sp|Q9JHF7|HPGDS_MOUSE Hematopoietic prostaglandin D synthase OS=Mus musculus OX=10090 GN=Hpgds PE=1 SV=3	NP_055300.1 hematopoietic prostaglandin D synthase [Homo sapiens]	gi|442623993|ref|NP_001261040.1| glutathione S transferase S1, isoform D [Drosophila melanogaster]	XP_035824165.1 probable glutathione S-transferase 7 [Aplysia californica]	XP_002731499.2 PREDICTED: hematopoietic prostaglandin D synthase-like [Saccoglossus kowalevskii]	0
PladumEVm016215	-2.19697172871856	1.35790206980402	67.6778957834408	1.92509689130391e-16	7.73114486037555e-14	sp|P35428|HES1_MOUSE Transcription factor HES-1 OS=Mus musculus OX=10090 GN=Hes1 PE=1 SV=1	NP_005515.1 transcription factor HES-1 [Homo sapiens]	gi|17136808|ref|NP_476923.1| deadpan [Drosophila melanogaster]	XP_035828630.1 probable serine/threonine-protein kinase tsuA [Aplysia californica]	NP_001158466.1 hairy and enhancer of split 1 [Saccoglossus kowalevskii]	8
PladumEVm092092	-2.97940457012179	3.16696636643791	66.8237218184635	2.96903754019899e-16	1.16725430907794e-13	.	.	.	.	.	2
PladumEVm015569	2.11466050353381	7.01626133065841	66.820865189664	2.9733430695766e-16	1.16725430907794e-13	tr|D3YZJ1|D3YZJ1_MOUSE Sequestosome-1 OS=Mus musculus OX=10090 GN=Sqstm1 PE=1 SV=1	NP_003891.1 sequestosome-1 isoform 1 [Homo sapiens]	gi|17136432|ref|NP_476700.1| refractory to sigma P, isoform A [Drosophila melanogaster]	XP_012937449.1 actin cytoskeleton-regulatory complex protein pan-1 [Aplysia californica]	XP_006819842.1 PREDICTED: sequestosome-1-like [Saccoglossus kowalevskii]	4
PladumEVm102911	-1.93192345628619	5.00638866730629	65.8107909698895	4.96357256630729e-16	1.92691402104678e-13	.	.	.	.	.	0
PladumEVm020736	3.55934574942247	4.0189635480282	65.1702400888188	6.86992074438e-16	2.63139475129106e-13	sp|Q9JK92|HSPB8_MOUSE Heat shock protein beta-8 OS=Mus musculus OX=10090 GN=Hspb8 PE=1 SV=1	.	gi|17647523|ref|NP_523998.1| heat shock gene 67Ba [Drosophila melanogaster]	.	.	4
PladumEVm027005	2.29201560560839	1.96017617869838	65.1533984570674	6.9288851174555e-16	2.63139475129106e-13	.	.	.	XP_005103153.1 inositol phosphoceramide mannosyltransferase 2-like [Aplysia californica]	.	0
PladumEVm048313	8.55571121022345	-0.572578165197149	64.9328736395072	7.74934276068292e-16	2.91133641629571e-13	.	.	.	.	.	0
PladumEVm032533	2.48617777270643	1.48814414003734	64.7365862417736	8.56104303402271e-16	3.17485936533957e-13	sp|Q8BYK4|RDH12_MOUSE Retinol dehydrogenase 12 OS=Mus musculus OX=10090 GN=Rdh12 PE=2 SV=1	NP_689656.2 retinol dehydrogenase 12 precursor [Homo sapiens]	gi|22024069|ref|NP_610310.2| CG2064 [Drosophila melanogaster]	XP_005108305.1 retinol dehydrogenase 13 [Aplysia californica]	XP_002735885.1 PREDICTED: retinol dehydrogenase 13-like [Saccoglossus kowalevskii]	0
PladumEVm092610	2.58419156037387	1.21235075584232	64.7202030471163	8.63252067051889e-16	3.17485936533957e-13	.	.	.	.	.	0
PladumEVm021106	-1.68404025687351	2.4249511167011	64.6499875527984	8.94568619545298e-16	3.25576385398887e-13	.	.	.	.	.	2
PladumEVm103572	6.1820447476589	-0.391123407138087	64.0503406019267	1.21280323286225e-15	4.36846723226539e-13	.	.	.	XP_005102240.1 uncharacterized protein LOC101859797 isoform X2 [Aplysia californica]	.	0
PladumEVm003055	1.44765797740485	3.74468666511476	63.9534803423861	1.27392061587929e-15	4.54178697940882e-13	sp|Q8BYA0|TBCD_MOUSE Tubulin-specific chaperone D OS=Mus musculus OX=10090 GN=Tbcd PE=1 SV=1	NP_005984.3 tubulin-specific chaperone D [Homo sapiens]	gi|19920548|ref|NP_608648.1| tubulin folding cofactor D [Drosophila melanogaster]	XP_005090237.3 tubulin-specific chaperone D [Aplysia californica]	XP_006812079.1 PREDICTED: tubulin-specific chaperone D-like [Saccoglossus kowalevskii]	0
PladumEVm057675	9.86252704333763	0.178512267937263	63.8399536304006	1.34948779758947e-15	4.76260143030084e-13	.	.	.	.	.	0
PladumEVm023175	-2.35741027510287	1.1221752490393	61.8652740578221	3.67778517715817e-15	1.28498136304729e-12	.	.	.	.	.	8
PladumEVm013930	-2.12535755326587	5.44376019026057	61.419523713267	4.61214357039208e-15	1.59548202184088e-12	sp|Q61805|LBP_MOUSE Lipopolysaccharide-binding protein OS=Mus musculus OX=10090 GN=Lbp PE=1 SV=2	NP_001716.3 bactericidal permeability-increasing protein precursor [Homo sapiens]	.	XP_005112375.2 bactericidal permeability-increasing protein [Aplysia californica]	XP_002736303.1 PREDICTED: bactericidal permeability-increasing protein-like [Saccoglossus kowalevskii]	2
PladumEVm109730	2.71175959600222	2.90705523359216	61.2523355480473	5.02089651926738e-15	1.71985395575179e-12	.	.	.	XP_012941522.1 uncharacterized protein LOC106012613 [Aplysia californica]	XP_002732737.1 PREDICTED: ependymin-related protein 1-like [Saccoglossus kowalevskii]	0
PladumEVm092573	3.55881878885656	1.86759982935204	60.8831881119738	6.05638411019644e-15	2.05440780996265e-12	.	.	.	.	.	0
PladumEVm028164	1.83159851678431	2.24032998822459	60.4784911958846	7.43868611544999e-15	2.49904090565103e-12	sp|Q8VCN9|TBCC_MOUSE Tubulin-specific chaperone C OS=Mus musculus OX=10090 GN=Tbcc PE=1 SV=1	NP_003183.2 tubulin-specific chaperone C [Homo sapiens]	gi|24581582|ref|NP_722959.1| uncharacterized protein Dmel_CG31961, isoform A [Drosophila melanogaster]	XP_005093429.1 tubulin-specific chaperone C [Aplysia californica]	XP_002735209.1 PREDICTED: tubulin-specific chaperone C-like [Saccoglossus kowalevskii]	1
PladumEVm026885	1.38254044846435	4.29597484279698	59.9664420688756	9.64885661608404e-15	3.2106800124701e-12	.	.	.	.	.	9
PladumEVm028943	2.00466190519153	2.74524717672066	59.8041036453985	1.04784645470892e-14	3.45384030953537e-12	sp|Q9DC53|CPNE8_MOUSE Copine-8 OS=Mus musculus OX=10090 GN=Cpne8 PE=2 SV=3	XP_016874341.1 copine-8 isoform X1 [Homo sapiens]	.	XP_005111310.2 copine family protein 1 [Aplysia californica]	XP_002737345.1 PREDICTED: copine family protein 2-like [Saccoglossus kowalevskii]	0
PladumEVm043365	2.16500477546654	4.5788680323976	59.3291923598691	1.33383105152118e-14	4.35539468309332e-12	sp|Q61335|BAP31_MOUSE B-cell receptor-associated protein 31 OS=Mus musculus OX=10090 GN=Bcap31 PE=1 SV=4	NP_005736.3 B-cell receptor-associated protein 31 isoform b [Homo sapiens]	gi|19923024|ref|NP_612062.1| uncharacterized protein Dmel_CG13887, isoform B [Drosophila melanogaster]	XP_005090968.1 B-cell receptor-associated protein 31 isoform X1 [Aplysia californica]	XP_006825105.1 PREDICTED: B-cell receptor-associated protein 31-like [Saccoglossus kowalevskii]	8
PladumEVm053711	3.38289033603468	2.05248524658546	58.636425603	1.89672225555741e-14	6.13607211915928e-12	sp|P97875|JDP2_MOUSE Jun dimerization protein 2 OS=Mus musculus OX=10090 GN=Jdp2 PE=1 SV=2	XP_016876461.1 jun dimerization protein 2 isoform X2 [Homo sapiens]	gi|221460401|ref|NP_001027577.2| kayak, isoform F [Drosophila melanogaster]	XP_012935234.1 uncharacterized protein LOC106011146 [Aplysia californica]	XP_006824836.1 PREDICTED: cyclic AMP-dependent transcription factor ATF-3-like [Saccoglossus kowalevskii]	4
PladumEVm076855	-1.94903286274862	1.81988581336567	58.138735861215	2.44268845100549e-14	7.82982493483309e-12	.	.	.	.	.	1
PladumEVm041409	2.31081628285486	1.80310133704205	57.9429253652559	2.69834243472606e-14	8.57067148426307e-12	tr|E9PV38|E9PV38_MOUSE Carboxylic ester hydrolase OS=Mus musculus OX=10090 GN=Ces2g PE=1 SV=1	NP_000046.1 cholinesterase precursor [Homo sapiens]	gi|24649333|ref|NP_651151.1| uncharacterized protein Dmel_CG10175, isoform C [Drosophila melanogaster]	XP_005096887.2 acetylcholinesterase [Aplysia californica]	XP_002741758.1 PREDICTED: acetylcholinesterase-like [Saccoglossus kowalevskii]	0
PladumEVm022066	2.23213099651037	1.67065399603882	57.8206352024251	2.87141642609106e-14	9.03823590190949e-12	.	.	.	.	.	0
PladumEVm020011	2.10509082276698	3.61351187298349	57.6375405205794	3.15152947026139e-14	9.83136501441633e-12	tr|B9EJA5|B9EJA5_MOUSE D17H6S56E-3 protein OS=Mus musculus OX=10090 GN=Vwa7 PE=1 SV=1	XP_016866817.1 von Willebrand factor A domain-containing protein 7 isoform X1 [Homo sapiens]	.	XP_005106397.1 uncharacterized protein LOC101845642 [Aplysia californica]	XP_002733462.1 PREDICTED: uncharacterized protein LOC100378011 [Saccoglossus kowalevskii]	8
PladumEVm062880	-1.99428222468583	5.94777757608854	57.6179902776333	3.18300969808759e-14	9.84169697712231e-12	.	.	.	.	.	2
PladumEVm014093	1.45056940645004	4.22273128113415	57.3303657535094	3.68422919875114e-14	1.12915161381724e-11	sp|Q8CIV8|TBCE_MOUSE Tubulin-specific chaperone E OS=Mus musculus OX=10090 GN=Tbce PE=1 SV=1	NP_003184.1 tubulin-specific chaperone E isoform a [Homo sapiens]	gi|45552449|ref|NP_995747.1| Tubulin-specific chaperone E, isoform B [Drosophila melanogaster]	XP_005103461.2 tubulin-specific chaperone E [Aplysia californica]	XP_002741754.2 PREDICTED: tubulin-specific chaperone E-like [Saccoglossus kowalevskii]	0
PladumEVm007543	1.35278761319468	2.93196075299834	57.0582788660093	4.23086592270784e-14	1.28541064759556e-11	sp|Q9Z0P7|SUFU_MOUSE Suppressor of fused homolog OS=Mus musculus OX=10090 GN=Sufu PE=1 SV=1	NP_001171604.1 suppressor of fused homolog isoform 2 [Homo sapiens]	gi|24646369|ref|NP_536750.2| suppressor of fused [Drosophila melanogaster]	XP_005099431.1 suppressor of fused homolog isoform X2 [Aplysia californica]	NP_001161664.1 suppressor of fused-like protein [Saccoglossus kowalevskii]	0
PladumEVm045799	-1.66499300340106	4.58396144879686	56.4413564860796	5.78996822981292e-14	1.74392844811581e-11	.	.	.	.	.	3
PladumEVm008526	1.79159685330848	3.56018787350142	56.3669251991488	6.01334217360709e-14	1.79572788208255e-11	sp|P48281|VDR_MOUSE Vitamin D3 receptor OS=Mus musculus OX=10090 GN=Vdr PE=1 SV=2	XP_011537022.1 vitamin D3 receptor isoform X2 [Homo sapiens]	gi|161076500|ref|NP_001097256.1| hormone receptor-like in 46, isoform D [Drosophila melanogaster]	XP_012940090.1 peroxisome proliferator-activated receptor alpha [Aplysia californica]	XP_006823929.1 PREDICTED: nuclear receptor subfamily 1 group D member 2-like [Saccoglossus kowalevskii]	3
PladumEVm057733	-2.75032455511283	2.00244099431184	56.3152154506673	6.17358349164028e-14	1.82795621707135e-11	.	.	.	.	.	3
PladumEVm089920	-1.90889095713095	3.4733442924252	55.4877531957881	9.40430903533556e-14	2.75215241727549e-11	.	.	.	.	.	8
PladumEVm033057	2.54249705546007	3.16771350655892	55.4777212710056	9.45242537202149e-14	2.75215241727549e-11	.	.	.	.	.	0
PladumEVm004084	1.30304623413601	4.92479620045993	54.8009588958337	1.33375681777482e-13	3.85125036828384e-11	sp|Q9JKR6|HYOU1_MOUSE Hypoxia up-regulated protein 1 OS=Mus musculus OX=10090 GN=Hyou1 PE=1 SV=1	XP_016872586.1 hypoxia up-regulated protein 1 isoform X2 [Homo sapiens]	gi|20128923|ref|NP_569995.1| CG2918, isoform A [Drosophila melanogaster]	XP_035828013.1 hypoxia up-regulated protein 1 [Aplysia californica]	XP_006821428.1 PREDICTED: hypoxia up-regulated protein 1-like [Saccoglossus kowalevskii]	6
PladumEVm024676	2.06006225172131	2.86791030828608	54.7475988191366	1.37046543384436e-13	3.92481080271213e-11	tr|A2A7T8|A2A7T8_MOUSE Zinc finger, MYM domain-containing 1 OS=Mus musculus OX=10090 GN=Zmym1 PE=1 SV=1	.	.	XP_012939028.1 uncharacterized protein LOC101864626 [Aplysia californica]	XP_006824225.1 PREDICTED: zinc finger protein 862-like [Saccoglossus kowalevskii]	3
PladumEVm025503	5.01963570653256	3.03245974368108	54.5244074859132	1.53529093176506e-13	4.36109998901947e-11	sp|Q9R1J0|NSDHL_MOUSE Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating OS=Mus musculus OX=10090 GN=Nsdhl PE=1 SV=1	XP_016885053.1 sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating isoform X1 [Homo sapiens]	gi|21355349|ref|NP_648957.1| CG7724 [Drosophila melanogaster]	XP_012945514.1 putative anthocyanidin reductase [Aplysia californica]	XP_006823935.1 PREDICTED: bifunctional dihydroflavonol 4-reductase/flavanone 4-reductase-like [Saccoglossus kowalevskii]	0
PladumEVm005535	1.33801974995793	4.12843172122179	54.3333292165387	1.69207412903404e-13	4.76769177373551e-11	sp|D3YYI7|RN217_MOUSE Probable E3 ubiquitin-protein ligase RNF217 OS=Mus musculus OX=10090 GN=Rnf217 PE=3 SV=2	XP_011533796.1 probable E3 ubiquitin-protein ligase RNF217 isoform X1 [Homo sapiens]	gi|17137570|ref|NP_477374.1| ariadne 2 [Drosophila melanogaster]	XP_005099846.1 ATP-dependent RNA helicase DEAH12, chloroplastic [Aplysia californica]	XP_006818162.1 PREDICTED: E3 ubiquitin-protein ligase RNF14-like, partial [Saccoglossus kowalevskii]	4
PladumEVm039694	1.53693044663117	4.24108532352468	53.5398534899634	2.53399792233908e-13	7.08282827268842e-11	.	.	.	XP_035828857.1 probable prolyl 4-hydroxylase 3 [Aplysia californica]	XP_006813613.1 PREDICTED: uncharacterized protein LOC102806073 [Saccoglossus kowalevskii]	4
PladumEVm009778	1.62369249599964	8.1914588511842	52.8987185963247	3.51198595562486e-13	9.73851407171246e-11	sp|P20029|BIP_MOUSE Endoplasmic reticulum chaperone BiP OS=Mus musculus OX=10090 GN=Hspa5 PE=1 SV=3	NP_005338.1 endoplasmic reticulum chaperone BiP precursor [Homo sapiens]	gi|24641402|ref|NP_727563.1| heat shock 70-kDa protein cognate 3, isoform A [Drosophila melanogaster]	NP_001191581.1 endoplasmic reticulum chaperone BiP precursor [Aplysia californica]	XP_002735722.1 PREDICTED: heat shock 70 kDa protein cognate 3-like [Saccoglossus kowalevskii]	8
